interaction_id,user_id,product_id,event_type,device,timestamp,session_id
INT_007320,U0228,16,view,mobile_app,2025-12-23 11:20:15,SESS_29296
INT_004570,U0236,3,view,desktop_browser,2025-12-23 11:29:18,SESS_79571
INT_002809,U0161,18,add_to_cart,desktop_browser,2025-12-23 11:29:58,SESS_50200
INT_007732,U0296,8,view,desktop_browser,2025-12-23 11:31:30,SESS_24512
INT_007944,U0134,7,view,mobile_app,2025-12-23 11:33:12,SESS_77217
INT_003132,U0040,18,view,desktop_browser,2025-12-23 11:37:07,SESS_14558
INT_004010,U0242,3,click,desktop_browser,2025-12-23 11:41:08,SESS_55003
INT_006150,U0219,19,purchase,mobile_app,2025-12-23 12:01:48,SESS_34920
INT_001669,U0218,2,click,desktop_browser,2025-12-23 12:03:18,SESS_93602
INT_007259,U0486,16,click,mobile_app,2025-12-23 12:03:29,SESS_91193
INT_004880,U0470,18,view,desktop_browser,2025-12-23 12:06:26,SESS_86310
INT_002356,U0020,7,add_to_cart,mobile_app,2025-12-23 12:09:28,SESS_69027
INT_000012,U0286,20,click,mobile_app,2025-12-23 12:10:12,SESS_61286
INT_001196,U0466,1,click,desktop_browser,2025-12-23 12:10:48,SESS_22017
INT_008797,U0127,10,view,desktop_browser,2025-12-23 12:24:00,SESS_19814
INT_008181,U0434,11,click,mobile_app,2025-12-23 12:24:55,SESS_34564
INT_009878,U0231,8,add_to_cart,mobile_app,2025-12-23 12:26:38,SESS_24117
INT_003542,U0368,18,click,mobile_app,2025-12-23 12:29:25,SESS_65570
INT_001913,U0165,14,view,desktop_browser,2025-12-23 12:31:44,SESS_47641
INT_005156,U0006,9,view,mobile_app,2025-12-23 12:40:21,SESS_37143
INT_008609,U0124,6,view,desktop_browser,2025-12-23 12:40:34,SESS_17352
INT_009946,U0035,3,click,desktop_browser,2025-12-23 12:43:57,SESS_72417
INT_003194,U0280,11,view,desktop_browser,2025-12-23 12:48:15,SESS_65629
INT_005006,U0010,14,view,desktop_browser,2025-12-23 12:53:52,SESS_66304
INT_004648,U0111,19,view,mobile_app,2025-12-23 12:59:55,SESS_77439
INT_004076,U0448,20,click,mobile_app,2025-12-23 13:01:48,SESS_91460
INT_008088,U0080,20,view,desktop_browser,2025-12-23 13:03:45,SESS_17444
INT_005798,U0015,3,view,mobile_app,2025-12-23 13:05:56,SESS_30146
INT_005852,U0368,6,view,mobile_app,2025-12-23 13:06:31,SESS_80638
INT_005952,U0110,15,view,desktop_browser,2025-12-23 13:14:01,SESS_83153
INT_003929,U0200,12,add_to_cart,desktop_browser,2025-12-23 13:17:38,SESS_25664
INT_006105,U0126,9,click,desktop_browser,2025-12-23 13:19:01,SESS_58657
INT_005501,U0376,20,click,mobile_app,2025-12-23 13:20:14,SESS_81001
INT_005460,U0311,15,view,mobile_app,2025-12-23 13:22:20,SESS_34320
INT_009771,U0143,19,view,desktop_browser,2025-12-23 13:25:04,SESS_79987
INT_007607,U0151,17,view,desktop_browser,2025-12-23 13:25:57,SESS_84787
INT_002688,U0200,14,view,desktop_browser,2025-12-23 13:27:50,SESS_69014
INT_006756,U0223,9,view,mobile_app,2025-12-23 13:28:48,SESS_83607
INT_004642,U0218,13,click,desktop_browser,2025-12-23 13:33:37,SESS_25266
INT_004312,U0335,11,view,desktop_browser,2025-12-23 13:35:42,SESS_75627
INT_003867,U0058,7,click,mobile_app,2025-12-23 13:41:59,SESS_51917
INT_002860,U0050,7,view,desktop_browser,2025-12-23 13:44:24,SESS_37455
INT_009231,U0139,19,view,mobile_app,2025-12-23 13:50:52,SESS_27544
INT_006472,U0081,16,click,desktop_browser,2025-12-23 13:51:28,SESS_78081
INT_001407,U0247,3,click,desktop_browser,2025-12-23 13:51:32,SESS_63306
INT_009714,U0075,18,purchase,desktop_browser,2025-12-23 14:04:34,SESS_90165
INT_007648,U0350,13,view,mobile_app,2025-12-23 14:08:51,SESS_16580
INT_002202,U0166,10,view,mobile_app,2025-12-23 14:11:42,SESS_25472
INT_000806,U0119,13,view,mobile_app,2025-12-23 14:19:15,SESS_98147
INT_003948,U0462,15,view,mobile_app,2025-12-23 14:20:30,SESS_17262
INT_008122,U0131,8,view,desktop_browser,2025-12-23 14:21:41,SESS_10746
INT_003676,U0490,20,view,desktop_browser,2025-12-23 14:28:30,SESS_75464
INT_003646,U0358,15,click,desktop_browser,2025-12-23 14:32:14,SESS_91668
INT_004793,U0384,16,purchase,mobile_app,2025-12-23 14:35:06,SESS_31789
INT_002813,U0186,15,view,mobile_app,2025-12-23 14:37:02,SESS_54833
INT_000043,U0387,7,view,mobile_app,2025-12-23 14:37:38,SESS_94299
INT_007268,U0425,17,view,mobile_app,2025-12-23 14:41:01,SESS_43923
INT_000309,U0334,8,click,mobile_app,2025-12-23 14:44:02,SESS_73747
INT_004795,U0201,20,click,mobile_app,2025-12-23 14:45:51,SESS_79096
INT_009115,U0263,12,view,mobile_app,2025-12-23 14:46:45,SESS_64947
INT_008448,U0483,13,view,desktop_browser,2025-12-23 14:51:38,SESS_36820
INT_009429,U0270,6,click,desktop_browser,2025-12-23 15:04:47,SESS_42952
INT_008086,U0004,17,view,desktop_browser,2025-12-23 15:07:25,SESS_85800
INT_004618,U0130,14,view,mobile_app,2025-12-23 15:08:36,SESS_46709
INT_009058,U0266,4,view,desktop_browser,2025-12-23 15:09:25,SESS_90390
INT_008513,U0169,9,click,desktop_browser,2025-12-23 15:14:37,SESS_53377
INT_008928,U0364,4,add_to_cart,desktop_browser,2025-12-23 15:16:49,SESS_60776
INT_006400,U0176,2,add_to_cart,mobile_app,2025-12-23 15:17:55,SESS_85211
INT_003984,U0030,19,view,desktop_browser,2025-12-23 15:20:27,SESS_88228
INT_003978,U0149,9,view,mobile_app,2025-12-23 15:21:09,SESS_51698
INT_009535,U0370,16,view,mobile_app,2025-12-23 15:21:49,SESS_30464
INT_002509,U0354,19,view,mobile_app,2025-12-23 15:23:15,SESS_38347
INT_002603,U0219,6,view,desktop_browser,2025-12-23 15:25:12,SESS_92342
INT_009997,U0437,4,click,desktop_browser,2025-12-23 15:39:31,SESS_31237
INT_003083,U0141,12,click,desktop_browser,2025-12-23 15:46:03,SESS_99301
INT_004972,U0088,11,view,desktop_browser,2025-12-23 15:50:27,SESS_20117
INT_009129,U0183,20,view,mobile_app,2025-12-23 15:53:04,SESS_24000
INT_002814,U0480,12,view,mobile_app,2025-12-23 15:54:32,SESS_62224
INT_004040,U0279,3,view,mobile_app,2025-12-23 15:55:51,SESS_85464
INT_001880,U0437,18,view,desktop_browser,2025-12-23 15:57:33,SESS_56155
INT_001283,U0319,5,view,mobile_app,2025-12-23 15:58:59,SESS_48181
INT_001728,U0255,15,view,mobile_app,2025-12-23 16:01:37,SESS_81973
INT_006610,U0382,13,click,desktop_browser,2025-12-23 16:02:36,SESS_80026
INT_006272,U0281,17,click,mobile_app,2025-12-23 16:04:05,SESS_68313
INT_007587,U0301,2,click,mobile_app,2025-12-23 16:06:04,SESS_33572
INT_009555,U0311,7,click,mobile_app,2025-12-23 16:06:28,SESS_23225
INT_007225,U0393,9,view,mobile_app,2025-12-23 16:07:24,SESS_96744
INT_005100,U0244,4,view,desktop_browser,2025-12-23 16:08:15,SESS_29593
INT_003546,U0166,20,view,mobile_app,2025-12-23 16:11:23,SESS_66073
INT_003868,U0408,7,click,mobile_app,2025-12-23 16:12:17,SESS_47886
INT_007521,U0444,18,view,mobile_app,2025-12-23 16:12:43,SESS_25582
INT_007054,U0394,18,view,desktop_browser,2025-12-23 16:18:25,SESS_38624
INT_007421,U0413,8,click,desktop_browser,2025-12-23 16:27:46,SESS_32991
INT_000997,U0045,18,purchase,mobile_app,2025-12-23 16:36:49,SESS_86608
INT_008733,U0013,14,view,desktop_browser,2025-12-23 16:40:07,SESS_88715
INT_005197,U0004,1,click,mobile_app,2025-12-23 16:42:06,SESS_83076
INT_003555,U0244,10,click,desktop_browser,2025-12-23 16:47:11,SESS_78004
INT_007905,U0306,5,click,desktop_browser,2025-12-23 16:55:06,SESS_23073
INT_007448,U0196,18,click,desktop_browser,2025-12-23 16:59:37,SESS_32106
INT_004239,U0400,9,click,desktop_browser,2025-12-23 17:00:02,SESS_19891
INT_009750,U0472,3,view,desktop_browser,2025-12-23 17:07:01,SESS_13066
INT_003888,U0474,13,view,mobile_app,2025-12-23 17:07:14,SESS_90601
INT_005680,U0332,5,view,mobile_app,2025-12-23 17:11:58,SESS_93625
INT_008259,U0403,2,view,desktop_browser,2025-12-23 17:18:12,SESS_32503
INT_007561,U0174,18,view,desktop_browser,2025-12-23 17:21:49,SESS_66751
INT_009250,U0125,11,view,desktop_browser,2025-12-23 17:26:09,SESS_22475
INT_008384,U0388,13,view,mobile_app,2025-12-23 17:36:18,SESS_96424
INT_003364,U0213,3,click,desktop_browser,2025-12-23 17:37:15,SESS_67333
INT_004696,U0018,19,add_to_cart,mobile_app,2025-12-23 17:38:54,SESS_27282
INT_009437,U0441,15,view,desktop_browser,2025-12-23 17:40:14,SESS_36010
INT_001699,U0088,3,view,desktop_browser,2025-12-23 17:42:13,SESS_72886
INT_000409,U0136,9,view,mobile_app,2025-12-23 17:46:07,SESS_59435
INT_003172,U0313,11,view,mobile_app,2025-12-23 17:46:56,SESS_54277
INT_006562,U0089,4,view,mobile_app,2025-12-23 17:47:09,SESS_65320
INT_004658,U0295,4,purchase,desktop_browser,2025-12-23 18:01:08,SESS_86661
INT_000628,U0241,15,click,desktop_browser,2025-12-23 18:01:18,SESS_33708
INT_003504,U0227,5,click,mobile_app,2025-12-23 18:08:09,SESS_70679
INT_007756,U0402,14,click,desktop_browser,2025-12-23 18:12:11,SESS_38429
INT_008304,U0233,10,purchase,desktop_browser,2025-12-23 18:13:19,SESS_22692
INT_003302,U0108,13,view,desktop_browser,2025-12-23 18:23:34,SESS_64131
INT_008285,U0321,19,view,mobile_app,2025-12-23 18:27:53,SESS_94468
INT_006398,U0046,13,view,desktop_browser,2025-12-23 18:30:34,SESS_78349
INT_001742,U0076,5,view,mobile_app,2025-12-23 18:34:12,SESS_48707
INT_009303,U0454,20,view,desktop_browser,2025-12-23 18:38:17,SESS_38216
INT_005810,U0254,12,view,mobile_app,2025-12-23 18:42:37,SESS_86322
INT_001680,U0442,3,view,mobile_app,2025-12-23 18:44:22,SESS_34247
INT_006514,U0359,17,purchase,desktop_browser,2025-12-23 18:53:04,SESS_16491
INT_001131,U0459,3,view,desktop_browser,2025-12-23 18:53:54,SESS_73269
INT_004045,U0391,18,view,desktop_browser,2025-12-23 18:55:43,SESS_17366
INT_005333,U0049,2,view,desktop_browser,2025-12-23 18:57:38,SESS_35033
INT_000548,U0361,13,click,desktop_browser,2025-12-23 18:59:59,SESS_11101
INT_000901,U0034,3,view,mobile_app,2025-12-23 19:04:21,SESS_57238
INT_001484,U0045,19,view,mobile_app,2025-12-23 19:06:17,SESS_26469
INT_008142,U0394,8,add_to_cart,mobile_app,2025-12-23 19:13:26,SESS_28571
INT_009822,U0209,17,view,desktop_browser,2025-12-23 19:23:17,SESS_78023
INT_000730,U0172,1,click,mobile_app,2025-12-23 19:24:36,SESS_79716
INT_005442,U0298,13,add_to_cart,mobile_app,2025-12-23 19:36:07,SESS_89969
INT_003318,U0400,2,view,desktop_browser,2025-12-23 19:40:40,SESS_33091
INT_003126,U0086,11,view,desktop_browser,2025-12-23 19:41:09,SESS_20199
INT_005203,U0181,10,view,desktop_browser,2025-12-23 19:41:32,SESS_64596
INT_009003,U0414,8,view,desktop_browser,2025-12-23 19:41:48,SESS_41773
INT_002941,U0405,8,view,desktop_browser,2025-12-23 19:47:36,SESS_91152
INT_006264,U0051,3,view,desktop_browser,2025-12-23 19:47:46,SESS_70797
INT_005476,U0163,20,view,desktop_browser,2025-12-23 19:50:44,SESS_89387
INT_008687,U0268,7,view,mobile_app,2025-12-23 19:54:56,SESS_67112
INT_001200,U0415,18,add_to_cart,mobile_app,2025-12-23 19:56:25,SESS_58637
INT_000295,U0466,13,view,mobile_app,2025-12-23 20:01:36,SESS_37431
INT_001649,U0346,11,view,desktop_browser,2025-12-23 20:06:08,SESS_76607
INT_004229,U0022,15,click,desktop_browser,2025-12-23 20:06:52,SESS_23165
INT_008632,U0251,16,add_to_cart,desktop_browser,2025-12-23 20:09:54,SESS_80212
INT_006379,U0301,1,view,mobile_app,2025-12-23 20:12:24,SESS_82713
INT_005878,U0400,5,view,desktop_browser,2025-12-23 20:13:11,SESS_57865
INT_000599,U0266,7,view,desktop_browser,2025-12-23 20:19:02,SESS_39236
INT_002589,U0421,9,view,mobile_app,2025-12-23 20:19:42,SESS_32202
INT_009609,U0228,16,view,desktop_browser,2025-12-23 20:21:34,SESS_41836
INT_007445,U0337,10,view,mobile_app,2025-12-23 20:26:05,SESS_91709
INT_005186,U0289,6,add_to_cart,mobile_app,2025-12-23 20:26:52,SESS_56952
INT_006742,U0044,4,view,desktop_browser,2025-12-23 20:27:00,SESS_19776
INT_002786,U0159,15,view,mobile_app,2025-12-23 20:28:15,SESS_45404
INT_007717,U0152,14,purchase,desktop_browser,2025-12-23 20:30:15,SESS_40601
INT_002315,U0208,19,view,desktop_browser,2025-12-23 20:39:52,SESS_87947
INT_006663,U0448,12,view,mobile_app,2025-12-23 20:42:55,SESS_70765
INT_001587,U0473,1,view,mobile_app,2025-12-23 20:43:15,SESS_18676
INT_007916,U0266,14,add_to_cart,mobile_app,2025-12-23 21:05:44,SESS_93478
INT_003142,U0280,19,view,mobile_app,2025-12-23 21:09:35,SESS_67580
INT_004512,U0257,2,view,desktop_browser,2025-12-23 21:16:26,SESS_64169
INT_009655,U0241,12,view,desktop_browser,2025-12-23 21:18:22,SESS_61497
INT_006453,U0490,8,view,mobile_app,2025-12-23 21:24:02,SESS_30727
INT_001827,U0273,4,view,desktop_browser,2025-12-23 21:26:12,SESS_46859
INT_002501,U0494,10,add_to_cart,desktop_browser,2025-12-23 21:34:24,SESS_94310
INT_003466,U0167,11,view,mobile_app,2025-12-23 21:39:12,SESS_90423
INT_000498,U0406,15,click,desktop_browser,2025-12-23 21:39:51,SESS_62828
INT_009660,U0277,13,view,mobile_app,2025-12-23 21:41:52,SESS_72647
INT_000055,U0161,6,click,desktop_browser,2025-12-23 21:42:09,SESS_75516
INT_001811,U0328,1,view,desktop_browser,2025-12-23 21:43:48,SESS_46896
INT_007892,U0484,10,click,mobile_app,2025-12-23 21:49:10,SESS_59952
INT_004314,U0321,9,click,desktop_browser,2025-12-23 21:54:40,SESS_97397
INT_003162,U0303,16,click,mobile_app,2025-12-23 21:55:48,SESS_99065
INT_003355,U0283,19,click,desktop_browser,2025-12-23 22:02:22,SESS_29624
INT_008714,U0006,6,view,desktop_browser,2025-12-23 22:02:40,SESS_27381
INT_000352,U0075,2,view,mobile_app,2025-12-23 22:21:30,SESS_23561
INT_003095,U0297,11,view,mobile_app,2025-12-23 22:22:32,SESS_84835
INT_003060,U0360,13,view,mobile_app,2025-12-23 22:25:31,SESS_41458
INT_009804,U0217,14,add_to_cart,desktop_browser,2025-12-23 22:30:07,SESS_25215
INT_009686,U0403,7,add_to_cart,desktop_browser,2025-12-23 22:34:55,SESS_87599
INT_003816,U0255,7,add_to_cart,mobile_app,2025-12-23 22:35:28,SESS_74827
INT_008766,U0412,16,view,mobile_app,2025-12-23 22:45:58,SESS_82148
INT_001506,U0243,10,view,desktop_browser,2025-12-23 22:50:10,SESS_22154
INT_008049,U0192,3,view,mobile_app,2025-12-23 22:51:55,SESS_21884
INT_005142,U0150,2,click,desktop_browser,2025-12-23 22:54:19,SESS_13833
INT_002217,U0334,1,add_to_cart,desktop_browser,2025-12-23 22:56:51,SESS_40991
INT_006423,U0176,18,view,mobile_app,2025-12-23 23:04:22,SESS_52555
INT_005314,U0372,9,view,desktop_browser,2025-12-23 23:05:00,SESS_65317
INT_002466,U0142,11,view,mobile_app,2025-12-23 23:10:28,SESS_12166
INT_006973,U0240,10,view,desktop_browser,2025-12-23 23:11:31,SESS_52047
INT_006012,U0181,8,view,mobile_app,2025-12-23 23:13:57,SESS_61358
INT_000826,U0177,11,view,mobile_app,2025-12-23 23:16:12,SESS_38439
INT_003611,U0035,12,click,mobile_app,2025-12-23 23:16:34,SESS_56743
INT_000087,U0256,4,view,desktop_browser,2025-12-23 23:30:28,SESS_22407
INT_002465,U0129,3,add_to_cart,mobile_app,2025-12-23 23:30:30,SESS_10278
INT_002391,U0169,9,add_to_cart,desktop_browser,2025-12-23 23:38:33,SESS_86279
INT_009263,U0226,18,click,mobile_app,2025-12-23 23:40:39,SESS_76800
INT_005836,U0160,4,view,desktop_browser,2025-12-23 23:58:17,SESS_59155
INT_004788,U0468,10,view,desktop_browser,2025-12-24 00:02:52,SESS_37116
INT_003567,U0494,13,view,desktop_browser,2025-12-24 00:04:59,SESS_28937
INT_004571,U0271,18,click,desktop_browser,2025-12-24 00:09:54,SESS_49264
INT_002996,U0380,2,view,mobile_app,2025-12-24 00:18:05,SESS_90331
INT_001311,U0081,5,click,mobile_app,2025-12-24 00:20:02,SESS_53442
INT_007660,U0455,11,click,mobile_app,2025-12-24 00:22:07,SESS_30093
INT_006793,U0065,16,view,desktop_browser,2025-12-24 00:24:02,SESS_92719
INT_000250,U0318,2,click,mobile_app,2025-12-24 00:26:51,SESS_28486
INT_004827,U0431,4,view,mobile_app,2025-12-24 00:28:02,SESS_80141
INT_005808,U0449,19,view,desktop_browser,2025-12-24 00:31:00,SESS_45400
INT_003160,U0234,15,click,desktop_browser,2025-12-24 00:31:23,SESS_22141
INT_007830,U0479,10,view,mobile_app,2025-12-24 00:31:25,SESS_29368
INT_008572,U0141,13,view,mobile_app,2025-12-24 00:34:49,SESS_66457
INT_002023,U0144,7,view,mobile_app,2025-12-24 00:38:47,SESS_62806
INT_007864,U0168,20,view,mobile_app,2025-12-24 00:44:31,SESS_71296
INT_000077,U0112,6,view,mobile_app,2025-12-24 00:56:11,SESS_68787
INT_004805,U0343,8,click,desktop_browser,2025-12-24 00:59:29,SESS_82050
INT_000097,U0270,19,add_to_cart,desktop_browser,2025-12-24 01:09:05,SESS_81927
INT_004096,U0476,6,view,desktop_browser,2025-12-24 01:11:33,SESS_79073
INT_001273,U0375,19,view,desktop_browser,2025-12-24 01:19:48,SESS_44631
INT_007796,U0340,14,view,mobile_app,2025-12-24 01:24:17,SESS_50617
INT_007327,U0260,7,click,desktop_browser,2025-12-24 01:26:24,SESS_77595
INT_004266,U0021,7,view,mobile_app,2025-12-24 01:27:52,SESS_13172
INT_009103,U0418,9,view,desktop_browser,2025-12-24 01:28:29,SESS_78447
INT_000708,U0043,20,view,mobile_app,2025-12-24 01:38:11,SESS_74674
INT_003377,U0353,12,click,mobile_app,2025-12-24 01:43:56,SESS_13613
INT_001071,U0296,9,click,desktop_browser,2025-12-24 01:52:51,SESS_15077
INT_006092,U0241,2,view,desktop_browser,2025-12-24 01:56:55,SESS_87636
INT_007913,U0214,17,view,desktop_browser,2025-12-24 02:03:36,SESS_69941
INT_002584,U0426,8,view,mobile_app,2025-12-24 02:04:44,SESS_79737
INT_001034,U0014,14,view,desktop_browser,2025-12-24 02:09:15,SESS_52457
INT_004214,U0026,12,click,desktop_browser,2025-12-24 02:16:55,SESS_57597
INT_006467,U0228,5,click,desktop_browser,2025-12-24 02:17:30,SESS_59499
INT_003792,U0290,7,view,desktop_browser,2025-12-24 02:20:33,SESS_97428
INT_007146,U0378,8,view,mobile_app,2025-12-24 02:22:56,SESS_34518
INT_000272,U0206,6,click,desktop_browser,2025-12-24 02:28:04,SESS_28620
INT_005015,U0237,17,view,desktop_browser,2025-12-24 02:28:27,SESS_38447
INT_009032,U0443,4,click,mobile_app,2025-12-24 02:32:23,SESS_35079
INT_009183,U0043,13,view,mobile_app,2025-12-24 02:35:23,SESS_73358
INT_003739,U0172,11,view,desktop_browser,2025-12-24 02:40:14,SESS_73946
INT_005676,U0191,10,view,desktop_browser,2025-12-24 02:41:00,SESS_66931
INT_008202,U0385,11,purchase,desktop_browser,2025-12-24 02:46:42,SESS_73910
INT_009354,U0314,5,view,mobile_app,2025-12-24 02:52:50,SESS_78691
INT_008683,U0330,20,click,desktop_browser,2025-12-24 02:53:10,SESS_15719
INT_007467,U0488,5,add_to_cart,mobile_app,2025-12-24 02:56:01,SESS_76687
INT_001286,U0437,1,purchase,mobile_app,2025-12-24 02:56:06,SESS_18189
INT_003687,U0258,1,view,desktop_browser,2025-12-24 02:59:57,SESS_29989
INT_008380,U0157,7,view,desktop_browser,2025-12-24 03:02:45,SESS_14248
INT_008158,U0382,16,view,mobile_app,2025-12-24 03:02:57,SESS_45740
INT_003535,U0322,4,add_to_cart,desktop_browser,2025-12-24 03:03:53,SESS_41134
INT_003338,U0335,2,click,mobile_app,2025-12-24 03:09:49,SESS_89759
INT_008623,U0143,18,view,desktop_browser,2025-12-24 03:11:14,SESS_40427
INT_000434,U0176,18,click,desktop_browser,2025-12-24 03:14:30,SESS_96138
INT_005613,U0172,2,add_to_cart,desktop_browser,2025-12-24 03:16:49,SESS_30802
INT_007020,U0349,4,click,mobile_app,2025-12-24 03:17:41,SESS_23256
INT_006772,U0220,5,view,desktop_browser,2025-12-24 03:25:48,SESS_39756
INT_003427,U0110,14,view,desktop_browser,2025-12-24 03:30:09,SESS_99393
INT_006513,U0015,4,view,mobile_app,2025-12-24 03:31:53,SESS_71445
INT_002025,U0312,13,view,mobile_app,2025-12-24 03:32:28,SESS_72796
INT_009651,U0171,16,view,mobile_app,2025-12-24 03:36:38,SESS_12719
INT_007871,U0123,13,purchase,mobile_app,2025-12-24 03:36:56,SESS_11917
INT_009613,U0092,10,view,mobile_app,2025-12-24 03:40:18,SESS_76319
INT_009996,U0462,7,view,mobile_app,2025-12-24 03:48:04,SESS_20105
INT_006342,U0187,7,view,mobile_app,2025-12-24 03:50:44,SESS_88888
INT_003788,U0358,15,purchase,desktop_browser,2025-12-24 03:52:16,SESS_41603
INT_008323,U0277,16,view,mobile_app,2025-12-24 03:52:21,SESS_56766
INT_006688,U0413,15,view,desktop_browser,2025-12-24 03:54:02,SESS_39947
INT_003005,U0006,9,click,mobile_app,2025-12-24 03:54:39,SESS_98518
INT_001186,U0028,19,purchase,desktop_browser,2025-12-24 03:58:01,SESS_75316
INT_008698,U0015,18,click,mobile_app,2025-12-24 03:59:02,SESS_80623
INT_002833,U0089,4,click,desktop_browser,2025-12-24 04:00:59,SESS_59724
INT_000209,U0195,10,view,desktop_browser,2025-12-24 04:01:33,SESS_78220
INT_009135,U0009,4,view,desktop_browser,2025-12-24 04:05:11,SESS_53531
INT_003641,U0340,19,click,desktop_browser,2025-12-24 04:09:09,SESS_51898
INT_001810,U0193,17,click,mobile_app,2025-12-24 04:13:48,SESS_98594
INT_008779,U0475,8,click,desktop_browser,2025-12-24 04:15:15,SESS_28942
INT_001419,U0003,17,click,desktop_browser,2025-12-24 04:24:19,SESS_93494
INT_001577,U0162,17,view,mobile_app,2025-12-24 04:30:25,SESS_67084
INT_005083,U0386,12,view,desktop_browser,2025-12-24 04:30:37,SESS_77955
INT_009473,U0454,16,view,desktop_browser,2025-12-24 04:32:54,SESS_60064
INT_001372,U0492,5,click,desktop_browser,2025-12-24 04:32:56,SESS_72461
INT_006575,U0259,10,view,desktop_browser,2025-12-24 04:37:45,SESS_16969
INT_002225,U0409,13,click,desktop_browser,2025-12-24 04:40:57,SESS_49396
INT_002889,U0009,3,click,mobile_app,2025-12-24 04:43:26,SESS_55777
INT_003838,U0369,14,view,mobile_app,2025-12-24 04:51:46,SESS_42454
INT_004833,U0116,18,view,desktop_browser,2025-12-24 04:52:01,SESS_24575
INT_005781,U0204,12,click,desktop_browser,2025-12-24 04:58:45,SESS_51665
INT_009187,U0289,15,view,mobile_app,2025-12-24 05:03:22,SESS_35756
INT_002883,U0021,13,add_to_cart,desktop_browser,2025-12-24 05:07:33,SESS_17567
INT_004307,U0014,10,view,desktop_browser,2025-12-24 05:08:58,SESS_87312
INT_001183,U0103,16,click,desktop_browser,2025-12-24 05:09:21,SESS_90058
INT_002253,U0076,4,click,desktop_browser,2025-12-24 05:10:42,SESS_26743
INT_003260,U0262,12,view,mobile_app,2025-12-24 05:10:51,SESS_48363
INT_002328,U0144,12,view,desktop_browser,2025-12-24 05:23:38,SESS_60308
INT_001459,U0422,11,purchase,mobile_app,2025-12-24 05:43:10,SESS_12256
INT_003226,U0051,11,view,mobile_app,2025-12-24 05:44:55,SESS_14983
INT_004311,U0223,17,view,desktop_browser,2025-12-24 06:01:29,SESS_18528
INT_008499,U0460,12,view,mobile_app,2025-12-24 06:04:38,SESS_40275
INT_004983,U0061,7,click,desktop_browser,2025-12-24 06:17:18,SESS_83593
INT_008167,U0472,6,view,mobile_app,2025-12-24 06:23:40,SESS_62323
